"url"	"title"	"company_name"	"company_score"	"time_posted"	"metadata"	"date_scraped"	"city"	"page"	"softskill_communication"	"softskill_teamwork"	"softskill_adaptability"	"softskill_problem_solving"	"softskill_interpersonal"	"softskill_time_management"	"softskill_leadership"	"softskill_attention_to_detail"	"softskill_creativity"	"softskill_work_ethic"	"hardskill_HTML"	"hardskill_Analytics"	"hardskill_pivot_table"	"hardskill_digital_communication"	"hardskill_data_mining"	"hardskill_data_engineering"	"hardskill_database_management"	"hardskill_User_Interface_Design"	"hardskill_Web_Architecture_and_Development_Framework"	"hardskill_risk_assessment"	"hardskill_iOS_App_Development"	"hardskill_python"	"hardskill_r"	"hardskill_hadoop"	"hardskill_spark"	"hardskill_c"	"hardskill_java"	"hardskill_aws"	"hardskill_tensorflow"	"hardskill_hive"	"hardskill_pig"	"hardskill_sql"	"hardskill_bd"	"hardskill_shell"
"https://www.indeed.com/viewjob?jk=NA"	NA	NA	NA	NA	NA	"2018-10-15"	"New+York%2C+NY"	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"https://www.indeed.com/viewjob?jk=9fa03724ada7224f"	"Data Scientist"	"Amazon.com"	"27,834 reviews"	"4 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=059d6d3b2a51049b"	"Marketing Data Scientist"	"qualifIQ"	"-"	"20 days ago"	"$120,000 - $150,000 a year"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=20b3fc7d8a67b72e"	"Data Scientist"	"DigitasLBi"	"153 reviews"	NA	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"https://www.indeed.com/viewjob?jk=87097c5f2395b1c9"	"Data Scientist"	"3Q Digital"	"9 reviews"	NA	"$80,000 - $125,000 a year"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=06e69bd8fcf74446"	"Venture Capital Analyst - Data Scientist"	"Simon Property Group"	"188 reviews"	NA	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=33e190d31d75d842"	"VP, Data Science"	"Plated"	"36 reviews"	"5 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=bb47d57988ea248c"	"Data Clinic Data Scientist"	"Two Sigma Investments, LLC."	"7 reviews"	NA	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=6a7e8a96d22f9b7a"	"Data Scientist"	"PebblePost"	"-"	"20 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"https://www.indeed.com/viewjob?jk=3a095d977fcdb329"	"Data Scientist"	"Nielsen"	"2,023 reviews"	"3 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"https://www.indeed.com/viewjob?jk=97743c3af5f34967"	"Data Scientist"	"Oath Inc"	"33 reviews"	"8 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=ff5e722fe93fc117"	"Replenishment Manager"	"Macy's"	"26,659 reviews"	"23 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=0f28dc0aafb427e0"	"Data Scientist"	"National Debt Relief"	"99 reviews"	"24 days ago"	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=aea9fe0330576ef8"	"Data Scientist"	"Fora Financial LLC"	"20 reviews"	"27 days ago"	"$103,000 - $152,000 a year (Indeed Est.) "	"2018-10-15"	"New+York%2C+NY"	90	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=ce9a1cbf356bd4dc"	"Data Scientist, Group Benefits and Middle Market P&C"	"The Hartford"	"1,449 reviews"	NA	"character(0)"	"2018-10-15"	"New+York%2C+NY"	90	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=761eb2ae63b51480"	"Data Scientist"	"Biz2Credit Inc."	"-"	"19 days ago"	"$50,000 - $65,000 a year"	"2018-10-15"	"New+York%2C+NY"	90	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=45754869d697e448"	"Data Scientist"	"FlowCommand Inc."	"-"	"4 days ago"	"$80,000 - $140,000 a year"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=c9bdb952f06e70a5"	"Data Scientist, Product analytics"	"eBay Inc."	"1,505 reviews"	"2 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=9faace4a54ccaf2f"	"Data Scientist - 1-800 Radiator"	"Driven Brands"	"34 reviews"	"11 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=dcce015620ec3795"	"Predictive Analytics - Data Scientist"	"Kaiser Permanente"	"8,069 reviews"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=c5fe6c59c529d799"	"Data Scientist - Inventory Forecasting and Health"	"Stitch Fix"	"157 reviews"	"2 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=f53ae646db5a09be"	"Data Scientist"	"States Title"	"-"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=e43f40e73837d090"	"Data Scientist"	"University of California San Francisco"	"279 reviews"	NA	"$83,000 - $106,000 a year (Indeed Est.) "	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=46fef72a8a5ad160"	"Remote Data Scientist 2"	"Serial Metrics"	"-"	"12 days ago"	"Part-time, Contract"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=3f8c7a77798ec4d9"	"Data Scientist"	"Bold Metrics"	"-"	"11 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=4a0c653523465d2f"	"Data Scientist"	"Ask Media Group"	"-"	"18 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=54daf27039e37d11"	"Data Scientist"	"Astral Knowledge Services"	"-"	"5 days ago"	"c(\$71 an hour\, \Part-time\)"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=16523ebd856e5f7c"	"Data Scientist - Business"	"Asana"	"6 reviews"	"9 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=c3cf1f861bcdfa11"	"Data Scientist"	"Metabiota"	"4 reviews"	"2 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=d0d18093d324cca4"	"c(\Data Scientist - Insurance\, \Job requirements\, \More details\)"	"Blue Owl"	"2 reviews"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=7cf3ae88333ef82f"	"Data Scientist / Machine Learning Engineer - Classification Science"	"Rakuten Intelligence"	"-"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=7cf3ae88333ef82f"	"Data Scientist / Machine Learning Engineer - Classification Science"	"Rakuten Intelligence"	"-"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=c9bdb952f06e70a5"	"Data Scientist, Product analytics"	"eBay Inc."	"1,505 reviews"	"2 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=5f6cb9c94cf0a0a0"	"Data Scientist, Engineering"	"Google"	"2,617 reviews"	NA	"$106,000 - $134,000 a year (Indeed Est.) "	"2018-10-15"	"San+Francisco%2C+CA"	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=ed87e17df2b0f8ca"	"Data Scientist"	"LendingHome"	"6 reviews"	"10 days ago"	"$117,000 - $148,000 a year (Indeed Est.) "	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=ea00d2e3489df2f1"	"Data Scientist"	"Directly Software"	"-"	"3 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"https://www.indeed.com/viewjob?jk=7d9032db854fa829"	"Marketing & Customer Insights – Data Scientist Intern"	"Adobe"	"482 reviews"	"13 days ago"	"c(\$97,000 - $143,000 a year (Indeed Est.) \, \Internship\)"	"2018-10-15"	"San+Francisco%2C+CA"	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"https://www.indeed.com/viewjob?jk=90ba038631c26db9"	"Data Scientist"	"Slync"	"-"	"13 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=a66436f2fa65ef76"	"Data Scientist, Audience Science"	"Ubisoft"	"170 reviews"	"16 days ago"	"$128,000 - $163,000 a year (Indeed Est.) "	"2018-10-15"	"San+Francisco%2C+CA"	10	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=013abd4a10fb3776"	"c(\Data Scientist\, \What excites you\, \What excites us:\)"	"Plaid"	"2 reviews"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=60e837ea4d254dd3"	"Data Scientist"	"Fractal Analytics"	"22 reviews"	"12 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"https://www.indeed.com/viewjob?jk=673fe947afa81c3e"	"SAR Data Scientist"	"Capella Space"	"-"	"19 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=a2b5e658ebfe8f6b"	"New Graduate Data Scientist"	"Xylem"	"273 reviews"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
"https://www.indeed.com/viewjob?jk=9faace4a54ccaf2f"	"Data Scientist - 1-800 Radiator"	"Driven Brands"	"34 reviews"	"11 days ago"	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=d0d18093d324cca4"	"c(\Data Scientist - Insurance\, \Job requirements\, \More details\)"	"Blue Owl"	"2 reviews"	NA	"$137,000 - $174,000 a year (Indeed Est.) "	"2018-10-15"	"San+Francisco%2C+CA"	10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=45754869d697e448"	"Data Scientist"	"FlowCommand Inc."	"-"	"4 days ago"	"$80,000 - $140,000 a year"	"2018-10-15"	"San+Francisco%2C+CA"	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=NA"	NA	NA	NA	NA	NA	"2018-10-15"	"San+Francisco%2C+CA"	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"https://www.indeed.com/viewjob?jk=a3ed92a0e90c643c"	"Product Data Scientist"	"King.com"	"-"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
"https://www.indeed.com/viewjob?jk=3fefe4a24866afd5"	"c(\Siri - EPM -Machine Learning & Data Science Search\, \\nKey Qualifications\, \\nDescription\, \\nEducation\)"	"Apple"	"6,252 reviews"	NA	"character(0)"	"2018-10-15"	"San+Francisco%2C+CA"	100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
